carreta,codigo,desc,item_code,qt,item_description,tipo
CBHM10000 SS T M20,,"Carreta Hidráulica 7t (10m3) Eixo Tandem – FORRAGEIRO - Molas, Freios e Pneus não Incluídos",214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
CBHL3000 CS RS/RS TH CB P750(I) M23,,Carreta Hidráulica 5t (3m3) RS/RS de 2 Eixos - BASCULANTE LATERAL - C/ MOLAS + PNEUS + TAMPA HIDR. LAT. + COMBOIO - Freios não Incluídos,214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
MCF16 SS RS P750(R) M24,,Máquina Para Colheita de Frutas (16m) RS de 1 Eixo - COLHEITADEIRA - C/ PNEUS,214108,2,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
CBH6 FO SS T M22,,"Carreta Hidráulica 6t (9m3) de Eixo Tandem – FORRAGEIRA - Molas, Freios e Pneus não Incluídos",214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
FA6 SS T A45 M23,,"Carreta Madeira Fixa 6t de Eixo Tandem – ALT 45 - MAD NAVAL - Molas ,Freios e Pneus não Incluídos",214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
CBH6R FO SS RD P750(I) M21,,"Carreta Hidráulica 6t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ PNEUS - Molas e Freios não Incluídos",214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
MCF14 SS RS P750(R) M24,,Máquina Para Colheita de Frutas (14m) RS de 1 Eixo - COLHEITADEIRA - C/ PNEUS,214108,2,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
MCF16 EXP SS RS P750(R) M24,,Máquina P/ Colheita de Frutas (16m) RS de 1 Eixo - COLHEITADEIRA - C/ PNEUS,214108,2,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
CBHM4500 SS RS MM P750(I) M17,,"Carreta Hidráulica 3,5t (4,5m3) RS de 1 Eixo - CAFEEIRA - MANG. MAIORES + PNEUS - Molas, Freios e Pneus não Incluídos",214108,2,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
F6B SS RS/RD P750(I) M23,,"Carreta Madeira Fixa 6t RS/RD de 2 Eixos – PLATAFORMA - C/ PNEUS - Molas, Freios e Pneus não Incluídos",214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
FA6F SS T CB M22,,FA6F SS T CB M22 - Carreta Metálica Fixa 6t de Eixo Tandem - PLATAFORMA - C/ COMBOIO - Molas e Freios não Incluídos,214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
CBH6R FO SC T MM M21,,"Carreta Hidráulica 6t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - MANG. MAIORES - Molas e Pneus não Incluídos",214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
FA6F SS T CB P750(I) M22,,Carreta Metálica Fixa 6t de Eixo Tandem - PLATAFORMA - C/ COMBOIO - C/ PNEUS 750(I) - Molas e Freios não Incluídos,214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
CBH7 FO-1M SS T M21,,"Carreta Hidráulica 7t (6m3) de Eixo Tandem - FORRAGEIRA 1M - Molas, Freios e Pneus não Incluídos",214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
FA6 SS T A45 MT M23 VM,,"Carreta Metálica Fixa 6t de Eixo Tandem – ALT 45 - VERMELHA - Molas ,Freios e Pneus não Incluídos",214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
CBH6R FO SS RD M21,,"Carreta Hidráulica 6t (7,5m3) RD de 1 Eixo - FORRAGEIRA - Molas e Freios não Incluídos",214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
CBHM4500 SC RS M17,,"Carreta Hidráulica 4t (4,5m3) RS de 1 Eixo - CAFEEIRA - C/ FREIOS - Molas e Pneus não Incluídos",214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
CBH6R FO SS RD MM M21,,"Carreta Hidráulica 6t (7,5m3) RD de 1 Eixo - FORRAGEIRA - MANGUEIRAS MAIORES - Molas e Freios não Incluídos",214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
FTC6500R SS RS/RS PL M25,,"Carreta Tanque (6500L) RS/RS de 2 Eixos - TANQUE - PLAT. P/ BOMBA - Molas, Freios e Pneus não Incluídos",214108,4,RODA 6 FUROS TANDEM (PARAF. 5/8) Flag Romaneio,roda
FA2 SS T M23,,"FA2 SS T M23 - Carreta Metal Fixa 2t de Eixo Tandem - PLATAFORMA - Molas, Freios e Pneus não Incluídos",33703,4,,roda
FA2A SS T M23,,"FA2A SS T M23 - Carreta Metal Fixa Adensada 2t de Eixo Tandem - PLATAFORMA - Molas, Freios e Pneus não Incluídos",33703,4,,roda
CBH6 FO SS RDC P750(I) M22,,"Carreta Hidráulica 6t (9m3) RDC de 1 Eixo – FORRAGEIRA - PNEUS - Molas, Freios não Incluídos",34478,4,,roda
CBH7 UG SS RDC P750(I) M21,,Carreta Hidráulica 7t (4m3) RDC de 1 Eixo - USO GERAL - C/ PNEUS - Molas e Freios não Incluídos,34478,4,,roda
CBH5 UG SS RDC P750(I) M21,,Carreta Hidráulica 5t (3m3) RDC de 1 Eixo - USO GERAL - C/ PNEUS - Molas e Freios não Incluídos,34478,4,,roda
"FT10500 SS T KB R15,5"" P400 M22",,"FT10500 SS T KB R15,5"" P400 M22 - Carreta Tanque (10500L) de Eixo Tandem de 1 Eixo – TANQUE - BOMBA (MANG. 6m) + KIT BOMBEIRO - C/ PNEUS - Molas e Freios não Incluídos",33516,4,,roda
"CBH9 SS T R15,5"" P400 M22",,"CBH9 SS T R15,5"" P400 M22 - Carreta Hidráulica 9t (14m3) de Eixo Tandem – FORRAGEIRA - C/ PNEUS 400 - Molas e Freios não Incluídos",33516,4,,roda
"FT12500 SS RS/T KB R15,5"" P400 M22",,"FT12500 SS RS/T KB R15,5"" P400 M22 - Carreta Tanque (12500L) RS/T de 2 Eixos – TANQUE - BOMBA (MANG. 6m) + KIT BOMBEIRO - C/ PNEUS 400 - Molas e Freios não Incluídos",33516,6,,roda
"FT12500 SS RS/T BB KB R15,5 P400 M22",,"FT12500 SS RS/T BB KB R15,5 P400 M22 - Carreta Tanque (12500L) RS/T de 2 Eixos – TANQUE - BOMBA (MANG. 6m) + KIT BOMBEIRO - C/ PNEUS 400  - Molas e Freios não Incluídos",33516,6,,roda
"FT10500 SS T BB KB R15,5 P400 M22",,"FT10500 SS T BB KB R15,5 P400 M22 - Carreta Tanque (10500L) de Eixo Tandem de 1 Eixo – TANQUE - BOMBA (MANG. 6m) + KIT BOMBEIRO - C/ PNEUS - Molas e Freios não Incluídos",33516,4,,roda
"FT10500-2E SS RS/RS BB KB R15,5"" P400 M22",,"FT10500-2E SS RS/RS BB KB R15,5"" P400 M22 - Carreta Tanque (10500L) de 2 Eixos – TANQUE + BOMBA (MANG. 6m) + KIT BOMBEIRO + PNEUS 400 - Molas e Freios não Incluídos",33516,4,,roda
"FT10500-2E SS RS/RS R15,5 BB P400 M22",,"FT10500-2E SS RS/RS R15,5 BB P400 M22 - Carreta Tanque (10500L) de 2 Eixos – TANQUE + BOMBA (MANG. 6m) + KIT BOMBEIRO + PNEUS 400 - Molas e Freios não Incluídos",214114,4,"RODA R15.5 AG 13"" X 15.5"" 8 FUROS Flag Romaneio",roda
"CBH9-2E SS RS/RS R15,5 P400 M22",,"CBH9-2E SS RS/RS R15,5 P400 M22 - Carreta Hidráulica 9t (14m3) RS/RS de 2 Eixos - FORRAGEIRA - RODA 15,5"" - C/ PNEUS 400/60 - Molas e Freios não Incluídos",214114,4,"RODA R15.5 AG 13"" X 15.5"" 8 FUROS Flag Romaneio",roda
"FT12500 SS RS/T R15,5 BB P400 M22",,Carreta Tanque (12500L) RS/T de 2 Eixos – TANQUE - BOMBA (MANG. 6m) + KIT BOMBEIRO - C/ PNEUS 400 - Molas e Freios não Incluídos,214114,6,"RODA R15.5 AG 13"" X 15.5"" 8 FUROS Flag Romaneio",roda
"CBH9 SS T R15,5 P400 M23",,Carreta Hidráulica 9t (14m3) de Eixo Tandem – FORRAGEIRA - C/ PNEUS 400 - Molas e Freios não Incluídos,214114,4,"RODA R15.5 AG 13"" X 15.5"" 8 FUROS Flag Romaneio",roda
"FT10500-2E SS RS/RS R15,5 BB BD P400 M23",,Carreta Tanque (10500L) de 2 Eixos – TANQUE - BOMBA (MANG. 6m) + KIT BOMBEIRO + BANDEJA + PNEUS 400 - Molas e Freios não Incluídos,214114,4,"RODA R15.5 AG 13"" X 15.5"" 8 FUROS Flag Romaneio",roda
CTH4500 SS RS P400 M24,,"Carreta Hidráulica 3,2t (4,5m3) RS de 1 Eixo - TRANSBORDO - C/ PNEUS - Molas, Freios não Incluídos",214114,2,"RODA R15.5 AG 13"" X 15.5"" 8 FUROS Flag Romaneio",roda
"CBH12 SS RS/T R15,5 P400 M22",,"Carreta Hidráulica 12t (19m3) RS/T de 2 Eixos - FORRAGEIRA - RODA 15,5"" - C/ PNEUS ALTA FLUTUAÇÃO - Molas, Freios não Incluídos",214114,6,"RODA R15.5 AG 13"" X 15.5"" 8 FUROS Flag Romaneio",roda
"FT12500 SS RS/T R15,5 BB BD M23",,"Carreta Tanque (12500L) RS/T de 2 Eixos - TANQUE - RODA 15,5"" - BOMBA (MANG. 6m) + KIT BOMBEIRO + BANDEJA - Molas, Freios e Pneus não Incluídos",214114,6,"RODA R15.5 AG 13"" X 15.5"" 8 FUROS Flag Romaneio",roda
"FT10500-2E SS RS/RS R15,5 BB BD M23",,"Carreta Tanque (10500L) de 2 Eixos - TANQUE - RODA 15,5"" - BOMBA (MANG. 6m) + KIT BOMBEIRO + BANDEJA - Molas, Freios e Pneus não Incluídos",214114,4,"RODA R15.5 AG 13"" X 15.5"" 8 FUROS Flag Romaneio",roda
"FT10500-2E SS RS/RS R15,5 BB P400 M23",,"Carreta Tanque (10500L) de 2 Eixos - TANQUE - RODA 15,5"" - BOMBA (MANG. 6m) + KIT BOMBEIRO + PNEUS 400 - Molas e Freios não Incluídos",214114,4,"RODA R15.5 AG 13"" X 15.5"" 8 FUROS Flag Romaneio",roda
FA2 SS T P175(R) M23,,"Carreta Metal Fixa 2t de Eixo Tandem - PLATAFORMA - C/ PNEUS 175(R) - Molas, Freios e Pneus não Incluídos",262728,4,"RODA ARO K 5 X 14"" - 6 FUROS Flag Romaneio",roda
"CBH7 FO SS T R15,5 P400 M21",,"CBH7 FO SS T R15,5 P400 M21 - Carreta Hidráulica 7t (9m3) de Eixo Tandem - FORRAGEIRA - RODA 15,5"" - C/ PNEUS 400/60 - Molas, Freios não Incluídos",34149,4,,roda
"CBHM6000-2E SS RS/RS R15,5 P400 M17",,"Carreta Hidráulica 6t (6m3) RS/RS de 2 Eixos - USO GERAL - RODA 15,5"" 240471",34149,4,,roda
"CBH7 FO SS T R15,5 M21",,"Carreta Hidráulica 7t (9m3) de Eixo Tandem - FORRAGEIRA - RODA 15,5"" - Molas, Freios não Incluídos+",34149,4,,roda
"CBHM10000 SS T R15,5 M20",,"Carreta Hidráulica 7t (10m3) de Eixo Tandem - FORRAGEIRA - Molas, Freios e Pneus não Incluídos",34149,4,,roda
CBH7-2E FO SS RS/RS R20 P900(I) M21,,Carreta Hidráulica 7t (9m3) RS/RS de 2 Eixos - FORRAGEIRA - C/ PNEUS 900(I) - Molas e Freios não Incluídos,35003,4,,roda
CBH5 UG SS RS R20 M21,,"Carreta Hidráulica 5t (3m3) RS de 1 Eixo - USO GERAL - ARO 20"" - Molas, Freios e Pneus não Incluídos",35003,2,,roda
"CBH9-2E SS RS/RS R20"" P900(I) M23",,"Carreta Hidráulica 9t (14m3) RS/RS de 2 Eixos - FORRAGEIRA - RODA 20"" - C/ PNEUS - Molas, Freios e Pneus não Incluídos",35003,4,,roda
CBH5 UG SS RS R20 P900(I) M21 LJ,,"Carreta Hidráulica 5t (3m3) RS de 1 Eixo - USO GERAL - ARO 20"" - C/ PNEUS - LARANJA JACTO - Molas, Freios e Pneus não Incluídos",35003,2,,roda
FTC6500 SS RS/RS R20 M22,,"Carreta Tanque (6500L) RS/RS de 2 Eixos - TANQUE - ARO 20"" - Molas, Freios e Pneus não Incluídos",35003,4,,roda
CBH5 UG SS RS R20 P900(I) M21,,"Carreta Hidráulica 5t (3m3) RS de 1 Eixo - USO GERAL - ARO 20"" - C/ PNEUS - Molas, Freios e Pneus não Incluídos",225679,1,"ARO 7,5 X 20"" Flag Romaneio",roda
FT10500-2E SS RS/RD M23,,"Carreta Tanque (10500L) de 2 Eixos – TANQUE - RODA 20"" - Molas e Freios não Incluídos",35348,4,,roda
CBH7 FO-10M SS T R15 M21,,"Carreta Hidráulica 7t (10m3) de Eixo Tandem - FORRAGEIRA 10 M3 - RODA 15"" - Molas, Freios não Incluídos",36048,4,,roda
CTH4500 SS RS P400 M25,,"Carreta Hidráulica 3,2t (4,5m3) RS de 1 Eixo - TRANSBORDO - C/ PNEUS - Molas, Freios não Incluídos",36048,2,,roda
MCF40 M25,,Máquina para Colheita de Melão M25,36835,5,,roda
,621482M17,621482M17 - CBHM 10.000 SS M17 (02 EIXOS) C/PNEUS - LARANJA - (CARRETA BASCULANTE HIDRÁULICA FORRAGEIRA 6T) (Un),240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM60002E SS RS/RD M17,621898M17,621898M17 - CBHM 6000 SS (02 EIXOS) M17 CARRETA BASCULANTE HIDRÁULICA (Un),240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM60002E SS RS/RS M17,621899M17,621899M17 - CBHM 6000 SS (02 EIXOS) M17 - EIXO TRAS RS - LARANJA - (CARRETA BASCULANTE HIDRÁULICA) (Un),240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM60002E SS RS/RS P750(R) M17,621934M17,621934M17 - CBHM 6000 SS (02 EIXOS) M17 - EIXO TRAS RS - C/ PNEUS - LARANJA - (CARRETA BASCULANTE HIDRÁULICA) (Un),240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,622127M20,"622127M20 - CBH6,0 02 EIXOS M20 (RS/ TANDEM) FORRAGEIRA C/ ABERTURA LATERAL - LARANJA - (CARRETA BASCULANTE HIDRÁULICA 6 TONELADAS) (Un)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,622315M19,"622315M19 - CBH6,0 SS 02 EIXOS M19 LARANJA - FORRAGEIRA - ABERTURA LATERAL (CARRETA BASCULANTE HIDRÁULICA 6T) (Un)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,622339M19,"622339M19 - CBH6,0 SS 02 EIXOS M19 FORRAGEIRA ABERTURA LATERAL C/PNEUS - LARANJA - (CARRETA BASC. HIDRÁULICA 06 TON) (Un)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,622565M19,"622565M19 - CBH6,0 SS 02 EIXOS M19 FORRAGEIRA ABERTURA LATERAL C/PNEUS - LARANJA - (CARRETA BASCULANTE HIDRÁULICA 06 TONELADAS) (Un)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,621971M19,"621971M19 - CBH6,0 SS 02 EIXOS M19 GRANELEIRA (ABERT. LATERAL) (CARRETA BASCULANTE HIDRÁULICA 06 TON)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,622339M17,"622339M17 - CBH6,0 SS 02 EIXOS M17 FORRAGEIRA ABERTURA LATERAL C/PNEUS (CARRETA BASCULANTE HIDRÁULICA 06 TONELADAS)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM6000-2E SS RS/RD P700x16 M17,622788M17,622788M17 - CBHM 6000 SS 02 EIXOS C/PNEUS 700X16 M17 (CARRETA BASCULANTE HIDRÁULICA 6 TONELADAS),240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6-2E FO-1M SS RS/RD P750(I) M21,,CBH6-2E FO-1M SS RS/RD P750(I) M21 - Carreta Hidráulica 6t (6m3) RS/RD de 2 Eixos - 240471 - CILINDRO TELESCÓPICO CBH 6T 10 OC NV,240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,622760M19,"622760M19 - CBH6,0 SS 02 EIXOS M19 LARANJA - FORRAGEIRA (ABL) - PNEUS 700 (CARRETA BASC. HIDRÁULICA 06 TON)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,622743M20,"622743M20 - CBH5,0 SS RD M20 LARANJA - USO GERAL (TRS) - PNEUS 700(R) (CARRETA BASCULANTE HIDRÁULICA 5,0T)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM10000 SS RS/RD P700(R) M17,622787M17,"622787M17 - CBHM 10000 02 EIXOS SS RS/RD M17 LARANJA - PNEUS 700 (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH62E FO SS RS/RD P700(R) M21,622760M21,"622760M21 - CBH6,0 SS 02 EIXOS M21 LARANJA - FORRAGEIRA (ABL) - PNEUS 700(R) (CARRETA BASC. HIDRÁULICA 6,0T)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH62E FO SS  RS/RD M21,622315M21,"622315M21 - CBH6,0 02 EIXOS SS RS/RD M21 LARANJA - FORRAGEIRA (ABL) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM60002E SS RS/RS P700(E) M17,622598M17,622598M17 - CBHM 6000 SS (02 EIXOS) M17 - EIXO TRAS RS - C/ PNEUS ESP (700) - CARRETA BASCULANTE HIDRÁULICA,240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH62E FO SS RS/T M21,622127M21,"622127M21 - CBH6,0 02 EIXOS SS RS/TANDEM M21 LARANJA - FORRAGEIRA (ABL) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,622761M17,622761M17 - CBHM 6000 SS (02 EIXOS) M17 LARANJA - EIXO TRAS RS - PNEUS 700 (CARRETA BASCULANTE HIDRÁULICA),240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,614475M21,"614475M21 - CBH6,0 02 EIXOS SS RS/RD M21 - USO GERAL (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM10000 SS 2E RS/RD M17,621478M17,"621478M17 - CBHM 10000 02 EIXOS SS RS/RD M17 LARANJA (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM6000-2E SS RS/RS P750(I) M17,622944M17,622944M17 - CBHM 6000 02 EIXOS SS RS/RS M17 LARANJA - PNEUS 750(I) (CARRETA BASCULANTE HIDRÁULICA),240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,622967M17,"622967M17 - CBHM 6000 (02 EIXOS) SS RS/RD M17 LARANJA - PNEUS 750(I) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,622972M17,"622972M17 - CBHM 10000 (02 EIXOS) SS RS/RD M17 LARANJA - PNEUS 750(I) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
,622598M17ESP,"622598M17ESP - CBHM 6000 (02 EIXOS) SS RS/RS M17 ESP - PNEUS 700(R) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH62E FO SS RS/RD 1M M21,621971M21,"621971M21 - CBH6,0 02 EIXOS SS RS/RD M21 LARANJA - FORRAGEIRA ALT 1,00m (ABL) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM1000 SS 2E RS/T M20,622858M20,"622858M20 - CBHM 10000 02E SS RS/TANDEM M20 LARANJA (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH62E FO SS RS/RD M21,,"CBH62E FO SS RS/RD M21 - Carreta Hidráulica 6t (9m3) RS/RD de 2 Eixos - FORRAGEIRA - Molas, Freios e Pneus não Incluídos",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6-2E FO-1M SS RS/RD M21,,"CBH6-2E FO-1M SS RS/RD M21 - Carreta Hidráulica 6t (6m3) RS/RD de 2 Eixos - FORRAGEIRA 1M - Molas, Freios e Pneus não Incluídos",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6-2E FO SS RS/RD M21,,"CBH6-2E FO SS RS/RD M21 - Carreta Hidráulica 6t (9m3) RS/RD de 2 Eixos - FORRAGEIRA - Molas, Freios e Pneus não Incluídos",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6-2E FO SS RS/RD P700(R) M21,,CBH6-2E FO SS RS/RD P700(R) M21 - Carreta Hidráulica 6t (9m3) RS/RD de 2 Eixos - FORRAGEIRA - C/ PNEUS 700(R) - Molas e Freios não Incluídos,240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM10000-2E SS RS/RD P750(I) M17,,CBHM10000-2E SS RS/RD P750(I) M17 - Carreta Hidráulica 6t (10m3) RS/RD de 2 Eixo – FORRAGEIRO - C/ PNEUS - Molas e Freios não Incluídos,240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM6000-2E SS RS/RD P700(R) M17,,CBHM6000-2E SS RS/RD P700(R) M17 - Carreta Hidráulica 7t (6m3) RS/RD de 2 Eixos – USO GERAL - C/ PNEUS - Molas e Freios não Incluídos,240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM6000-2E SS RS/T P750(R) M20,,CBHM6000-2E SS RS/T P750(R) M20 - Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - FORRAGEIRO - PNEUS 750(R) - Molas e Freios não Incluídos,240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM6000-2E SS RS/RD M17,,"CBHM6000-2E SS RS/RD M17 - Carreta Hidráulica 6t (6m3) RS/RD de 2 Eixos - USO GERAL - Molas, Freios e Pneus não Incluídos",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6-2E FO SS RS/T M21,,"CBH6-2E FO SS RS/T M21 - Carreta Hidráulica 6t (9m3) RS/Tandem de 2 Eixos - FORRAGEIRA - Molas, Freios e Pneus não Incluídos",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6-2E FO SS RS/RD P750(I) M21,,CBH6-2E FO SS RS/RD P750(I) M21 - Carreta Hidráulica 6t (9m3) RS/RD de 2 Eixos - FORRAGEIRA - C/ PNEUS 750(I) - Molas e Freios não Incluídos,240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM6000-2E SS RS/RD P750(I) M17,,CBHM6000-2E SS RS/RD P750(I) M17 - Carreta Hidráulica 6t (6m3) RS/RD de 2 Eixos - USO GERAL - C/ PNEUS 750(I) - Molas e Freios não Incluídos,240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6-2E FO SS RS/RD TTE P700(R) M21,,CBH6-2E FO SS RS/RD TTE P700(R) M21 - Carreta Hidráulica 6t (9m3) RS/RD de 2 Eixos - FORRAGEIRA - TAMPA TRAS. ESPECIAL - C/ PNEUS 700(R) - Molas e Freios não Incluídos,240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM10000-2E SS RS/RD M17,,"CBHM10000-2E SS RS/RD M17 - Carreta Hidráulica 6t (10m3) RS/RD de 2 Eixos - FORRAGEIRO - Molas, Freios e Pneus não Incluídos",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6-2E FO SS RS/RD M21 PE,,"CBH6-2E FO SS RS/RD M21 PE - Carreta Hidráulica 6t (9m3) RS/RD de 2 Eixos - FORRAGEIRA - C PONTA ESPECIAL - Molas, Freios e Pneus não Incluídos",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM6000-2E SS RS/RS P750(R) M17,,CBHM6000-2E SS RS/RS P750(R) M17 - Carreta Hidráulica 6t (6m3) RS/RS de 2 Eixos - USO GERAL - C/ PNEUS 750(R) - Molas e Freios não Incluídos,240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6-2E FO SS RS/RD CB P750(I) M21,,CBH6-2E FO SS RS/RD CB P750(I) M21 - Carreta Hidráulica 6t (9m3) RS/RD de 2 Eixos - FORRAGEIRA - C/ COMBOIO - COM PNEUS 750(I)- Molas e Freios não Incluídos,240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6 FO SS RD CT MM M22,,"CBH6 FO SS RD CT MM M22 - Carreta Hidráulica 6t (9m3) RD de 1 Eixo - CT - FORRAGEIRA - MANGUEIRAS MAIORES - Molas, Pneus e Freios não Incluídos",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6 FO SS T CT MM M22,,"CBH6 FO SS T CT MM M22 - Carreta Hidráulica 6t (9m3) de Eixo Tandem - CT - FORRAGEIRA - C/ MANG. MAIORES - Molas, Freios e Pneus não Incluídos",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM6000-2E SS RS/RD CB M17,,"CBHM6000-2E SS RS/RD CB M17 - Carreta Hidráulica 6t (6m3) RS/RD de 2 Eixos - USO GERAL - COMBOIO - Molas, Freios e Pneus não Incluídos",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBHM6000-2E SS RS/RS M17,,"CBHM6000-2E SS RS/RS M17 - Carreta Hidráulica 6t (6m3) RS/RS de 2 Eixos - USO GERAL - Molas, Freios e Pneus não Incluídos",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6-2E FO-1M SS RS/T M21,,"CBH6-2E FO-1M SS RS/T M21 - Carreta Hidráulica 6t (6m3) RS/Tandem de 2 Eixos - FORRAGEIRA 1M - Molas, Freios e Pneus não Incluídos",240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
CBH6-2E FO SS RS/RD TTUG P750(I) M21,,Carreta Hidráulica 6t (9m3) RS/RD de 2 Eixos - FORRAGEIRA - C/ PNEUS 750(I) + TAMPA TRAS. USO GERAL - VERMELHA - Molas e Freios não Incluídos,240471,1,CILINDRO TELESCÓPICO CBH 6T 10 OC NV,cilindro
